-23.75,0.1325,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.2,0.19,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.14,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.22,0.24,0.22,0.22,0.2,0.19,0.18,0.18,0.12,0.12,0.11,0.13,0.18,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.16,0.2,0.18,0.2,0.2,0.2,0.21,0.2,0.2,0.22,0.24,0.21,0.2,0.18,0.17,0.13,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
-26.25,0.132986111,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.18,0.19,0.18,0.16,0.16,0.17,0.17,0.17,0.17,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.22,0.22,0.25,0.22,0.2,0.19,0.18,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.14,0.21,0.2,0.19,0.2,0.19,0.19,0.19,0.21,0.24,0.26,0.23,0.21,0.18,0.18,0.17,0.12,0.11,0.11,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.12
-28.75,0.133611111,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.17,0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.17,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.15,0.22,0.23,0.2,0.2,0.18,0.16,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.2,0.19,0.19,0.2,0.21,0.2,0.21,0.21,0.24,0.25,0.24,0.21,0.2,0.19,0.18,0.11,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
-31.25,0.132708333,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.16,0.18,0.18,0.18,0.18,0.18,0.2,0.19,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.18,0.18,0.18,0.18,0.16,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.17,0.19,0.18,0.18,0.19,0.18,0.17,0.19,0.21,0.2,0.22,0.21,0.18,0.18,0.17,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
-33.75,0.128263889,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.11,0.14,0.18,0.17,0.19,0.18,0.17,0.18,0.14,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.15,0.16,0.15,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.15,0.16,0.15,0.13,0.12,0.12,0.12,0.12,0.17,0.19,0.2,0.2,0.19,0.18,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
-36.25,0.128125,0.12,0.13,0.13,0.12,0.12,0.13,0.12,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.12,0.13,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.17,0.17,0.17,0.18,0.18,0.18,0.12,0.11,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.19,0.19,0.18,0.16,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12
-38.75,0.131041667,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.17,0.17,0.17,0.17,0.14,0.12,0.11,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.12
-41.25,0.130555556,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.17,0.16,0.17,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.11,0.12,0.13,0.13
-43.75,0.134652778,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.13,0.14,0.13,0.14,0.14,0.13,0.14,0.13,0.13,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.13,0.12,0.17,0.17,0.16,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13
-46.25,0.137986111,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.18,0.17,0.12,0.12,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.13,0.13,0.14,0.13,0.13,0.14,0.13,0.14,0.13,0.13,0.13,0.13,0.14,0.13,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.14,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.16,0.14,0.13,0.14,0.14
-48.75,0.144027778,0.14,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.14,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.2,0.19,0.17,0.12,0.13,0.13,0.13,0.13,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14
-51.25,0.149027778,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.16,0.16,0.15,0.15,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.15,0.15,0.15,0.16,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.17,0.19,0.15,0.14,0.14,0.14,0.12,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.14,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15
-53.75,0.15375,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.13,0.18,0.15,0.12,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.14,0.15,0.14,0.15,0.14,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.17,0.17,0.17,0.16,0.16,0.16
-56.25,0.160486111,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.17,0.17,0.16,0.16,0.17,0.16,0.16,0.16,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.16,0.15,0.16,0.16,0.16,0.16,0.15,0.15,0.16,0.15,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.16,0.15,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17
-58.75,0.171597222,0.18,0.17,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17,0.17,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.17,0.18,0.16,0.27,0.26,0.25,0.24,0.23,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.17,0.16,0.16,0.16,0.17,0.17,0.16,0.17,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.17,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.16,0.16,0.17,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.16,0.17,0.17,0.17,0.18,0.18,0.18,0.17,0.19,0.18
-61.25,0.211597222,0.17,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.2,0.18,0.17,0.18,0.19,0.18,0.19,0.2,0.19,0.19,0.2,0.19,0.18,0.19,0.19,0.19,0.21,0.2,0.19,0.18,0.18,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.18,0.18,0.17,0.17,0.16,0.16,0.18,0.25,0.3,0.28,0.29,0.3,0.28,0.28,0.27,0.29,0.29,0.3,0.28,0.29,0.3,0.27,0.34,0.35,0.34,0.35,0.34,0.33,0.31,0.25,0.25,0.22,0.23,0.23,0.24,0.34,0.33,0.31,0.31,0.31,0.31,0.31,0.25,0.17,0.17,0.16,0.16,0.16,0.15,0.27,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.24,0.23,0.23,0.22,0.23,0.17,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.18,0.19,0.19,0.18
-63.75,0.269929078,0.17,0.17,0.17,0.22,0.24,0.24,0.25,0.26,0.25,0.27,0.26,0.26,0.27,0.3,0.31,0.27,0.29,0.19,0.17,0.18,0.18,0.18,0.17,0.17,0.18,0.19,0.18,0.17,0.16,0.16,0.17,0.17,0.16,0.18,0.17,0.17,0.17,0.17,0.17,0.16,0.16,0.17,0.18,0.18,0.17,0.17,0.16,0.15,0.36,0.29,0.3,,,0.15,0.16,,0.36,0.3,0.33,0.37,0.39,0.34,0.35,0.35,0.34,0.29,0.33,0.32,0.31,0.32,0.32,0.33,0.29,0.29,0.33,0.32,0.3,0.41,0.39,0.4,0.36,0.37,0.38,0.37,0.39,0.38,0.36,0.35,0.34,0.33,0.32,0.33,0.33,0.32,0.31,0.31,0.35,0.36,0.38,0.37,0.36,0.38,0.35,0.36,0.34,0.36,0.35,0.35,0.34,0.33,0.38,0.42,0.39,0.33,0.34,0.34,0.34,0.35,0.33,0.33,0.31,0.31,0.32,0.29,0.29,0.28,0.26,0.25,0.23,0.22,0.24,0.15,0.15,0.17,0.17,0.16,0.16,0.17,0.17,0.17,0.15,0.16,0.17,0.18
-66.25,0.334296296,0.25,0.25,0.26,0.25,0.26,0.27,0.29,0.27,0.29,0.27,0.25,0.26,0.27,,0.32,0.3,0.31,0.31,0.31,0.25,0.29,0.27,0.26,0.16,0.16,0.17,0.17,0.17,0.16,0.17,0.18,0.17,0.18,0.18,0.17,0.17,0.16,0.16,0.16,0.22,0.23,0.23,0.23,0.24,0.24,0.29,0.53,,,0.66,,,0.5,0.46,0.35,,,0.28,0.28,0.28,0.29,0.3,,,0.28,0.3,0.3,0.25,0.26,0.27,0.28,0.26,0.35,0.33,0.34,0.33,0.33,0.36,0.34,0.37,0.36,0.37,0.37,0.37,0.37,0.34,0.35,0.35,0.35,0.34,0.34,0.33,0.5,0.5,0.47,0.32,0.32,0.34,0.3,0.3,0.36,0.35,0.32,0.3,0.39,0.44,0.52,0.52,0.5,0.48,0.53,0.53,0.65,0.69,0.51,0.39,0.52,0.53,0.49,0.36,0.37,0.45,0.5,0.49,0.51,0.51,0.51,0.5,0.41,0.3,0.29,0.33,0.4,0.38,0.36,0.34,0.35,0.33,0.32,0.3,0.32,0.31,0.28,0.29
-68.75,0.451707317,0.23,0.2,0.21,0.35,0.34,0.34,0.34,,,,,,,,,,0.34,,,0.34,0.35,0.33,0.31,0.27,0.28,0.27,0.26,0.26,0.26,0.24,0.24,0.25,0.16,0.17,0.16,0.21,0.21,0.23,0.21,0.2,0.21,0.21,0.21,0.21,0.31,0.73,0.53,,,,,,,0.47,0.5,0.41,0.37,0.39,0.38,0.31,0.29,,0.3,0.31,0.29,0.28,0.27,0.28,0.28,0.28,0.31,0.28,0.28,0.27,0.28,0.27,0.27,0.27,0.31,0.3,0.29,0.31,0.34,0.31,0.33,0.43,,0.4,0.54,0.72,0.73,0.73,0.74,0.75,0.74,0.74,0.72,0.71,0.7,0.68,0.28,0.27,0.4,0.68,0.72,0.74,0.75,0.75,0.75,0.74,0.76,0.76,0.75,0.76,0.76,0.75,0.74,0.74,0.75,0.76,0.75,0.76,0.75,0.75,0.76,0.76,0.76,0.75,0.73,0.72,0.73,0.71,0.62,0.49,0.47,0.46,,,0.31,0.3,0.3,0.31,0.33,0.3
-71.25,0.615775862,0.35,0.36,0.41,0.45,0.41,,,,0.48,,0.48,,,0.5,0.41,,0.38,,,,,,,,0.36,,,0.36,0.37,0.35,0.34,0.37,,,,,,,0.39,0.37,0.39,0.36,,0.74,0.74,0.74,0.76,0.75,0.57,,,,,,0.48,0.5,0.4,0.39,0.4,0.37,0.39,0.37,0.36,0.29,0.3,0.31,0.31,0.31,0.34,0.52,0.59,0.72,0.73,0.73,0.73,0.72,0.72,0.72,0.73,0.74,0.73,0.72,0.72,0.73,0.74,0.74,0.74,0.74,0.75,0.75,0.76,0.77,0.77,0.77,0.76,0.75,0.74,0.72,0.69,0.68,0.7,0.73,0.74,0.74,0.75,0.76,0.77,0.78,0.78,0.78,0.78,0.78,0.77,0.77,0.77,0.76,0.77,0.77,0.77,0.77,0.78,0.78,0.77,0.77,0.77,0.77,0.76,0.76,0.74,0.74,0.73,0.74,0.74,0.74,0.75,0.74,0.72,0.72,0.7,0.47,0.31,0.34,0.35,0.37
-73.75,0.660420168,0.32,0.32,0.35,0.36,0.37,0.43,,,0.46,,,,,,,,,,0.4,0.43,0.37,,0.48,0.47,0.47,0.32,0.3,0.46,,,0.36,,0.4,0.75,0.76,0.75,0.75,0.75,0.73,0.74,0.74,0.75,0.74,0.75,0.75,0.75,0.76,0.74,,,,,,,,,,0.38,0.36,0.34,0.35,0.32,0.34,,0.48,0.73,0.74,0.74,0.75,0.76,0.76,0.76,0.76,0.76,0.78,0.77,0.78,0.78,0.78,0.77,0.78,0.78,0.79,0.77,0.77,0.77,0.77,0.78,0.78,0.78,0.78,0.79,0.78,0.77,0.76,0.75,0.73,0.7,0.7,0.71,0.73,0.74,0.74,0.76,0.77,0.77,0.78,0.78,0.78,0.81,0.8,0.8,0.79,0.78,0.78,0.78,0.78,0.78,0.8,0.8,0.79,0.79,0.78,0.79,0.78,0.75,0.74,0.74,0.72,0.75,0.73,0.75,0.75,0.74,0.74,0.73,0.7,0.69,0.53,0.32,0.3,0.29,0.29,0.34
-76.25,0.689923664,0.28,0.28,0.28,0.3,0.3,0.3,0.32,0.32,0.32,,,,,0.42,0.62,0.62,0.76,0.76,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.76,0.77,0.76,0.76,0.76,0.76,0.77,0.76,0.77,0.77,0.77,0.78,0.78,0.77,0.76,0.77,0.76,0.76,0.75,0.76,0.74,,,,,,,,,,0.39,0.42,0.33,0.34,0.4,0.59,0.73,0.74,0.73,0.74,0.75,0.76,0.75,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.78,0.78,0.79,0.8,0.79,0.8,0.8,0.8,0.8,0.8,0.81,0.8,0.8,0.79,0.79,0.78,0.78,0.76,0.75,0.76,0.75,0.74,0.74,0.75,0.76,0.77,0.76,0.77,0.77,0.78,0.79,0.79,0.8,0.8,0.8,0.79,0.78,0.78,0.78,0.77,0.78,0.79,0.79,0.78,0.79,0.76,0.77,0.77,0.76,0.76,0.76,0.75,0.75,0.74,0.73,0.75,0.74,0.72,0.7,0.67,0.45,0.3,0.29,0.28,0.29,0.29,0.28
-78.75,0.730652174,0.3,0.3,0.31,0.3,0.32,0.32,0.32,0.68,,0.76,0.73,0.74,0.74,0.74,0.74,0.73,0.74,0.73,0.73,0.74,0.74,0.74,0.75,0.75,0.75,0.77,0.76,0.77,0.77,0.78,0.77,0.78,0.76,0.77,0.76,0.77,0.76,0.77,0.76,0.76,0.76,0.76,0.75,0.75,0.75,0.74,0.75,0.75,0.74,0.74,0.74,0.74,0.73,0.72,0.7,0.7,0.7,0.73,0.73,0.74,0.74,0.74,0.75,0.74,0.74,0.74,0.75,0.74,0.75,0.75,0.74,0.75,0.75,0.74,0.74,0.75,0.75,0.75,0.75,0.76,0.76,0.77,0.77,0.77,0.78,0.78,0.78,0.8,0.8,0.79,0.8,0.81,0.8,0.79,0.78,0.78,0.78,0.79,0.77,0.77,0.78,0.78,0.78,0.78,0.78,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.78,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.75,0.74,0.74,0.74,0.74,0.76,0.74,0.74,0.73,0.74,0.73,0.73,0.72,0.74,0.74,,,,,,0.32
-81.25,0.75,,,,,,,,,,,0.76,0.77,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.72,0.73,0.72,0.73,0.73,0.74,0.74,0.75,0.76,0.76,0.77,0.77,0.77,0.77,0.77,0.76,0.76,0.75,0.75,0.74,0.76,0.74,0.74,0.75,0.74,0.74,0.74,0.74,0.73,0.73,0.74,0.74,0.73,0.74,0.73,0.73,0.73,0.74,0.73,0.73,0.73,0.73,0.73,0.73,0.74,0.74,0.75,0.75,0.75,0.75,0.74,0.74,0.75,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.75,0.74,0.75,0.75,0.74,0.75,0.75,0.76,0.76,0.79,0.79,0.79,0.78,0.78,0.79,0.79,0.8,0.8,0.8,0.8,0.79,0.8,0.8,0.8,0.79,0.79,0.78,0.78,0.78,0.78,0.78,0.77,0.76,0.75,0.75,0.74,0.75,0.75,0.75,0.75,0.74,0.75,0.74,0.73,0.73,0.72,0.72,0.72,0.73,0.72,0.72,0.72,0.72,0.72,0.73,0.77,,,,,,,
